source,appid,review_id,steam_language,created_at,updated_at,voted_up,votes_up,votes_funny,comment_count,weighted_vote_score,steam_purchase_type,received_for_free,written_during_early_access,steam_deck,review_text,author_steamid,author_num_games_owned,author_num_reviews,author_playtime_forever,author_playtime_last_two_weeks,author_playtime_at_review,author_last_played
steam,2795000,188096906,english,2025-02-17T03:34:36+00:00,2025-02-17T03:34:36+00:00,True,4,0,0,0.565217375755310059,,False,False,,"An absolute blast. A hilarious and tense experience. Balancing your job, avoiding suspicion, and resisting certain ... 'urges' keeps this game exciting. The collectibles and no-kill achievements, and the challenge of getting five stars on every level add great replay value. It’s a clever mix of stealth and comedy that never gets old.

Howlin’ Hugs has created something special here and I can't wait to see what they release next! 🧹🐺",76561198164558749,0,3,159,0,159,2025-02-17T03:28:02+00:00
steam,2795000,190283756,english,2025-03-15T18:14:29+00:00,2025-03-15T18:22:48+00:00,True,6,3,0,0.562130153179168701,,False,False,,"[h1]个人评分[8.8分][/h1]

[url=https://www.bilibili.com/opus/1039579898960674819] ฅ单击此处阅读专栏ฅ [/url]

玩过最好的学生作品之一！优秀的游戏品质配得上多达40+人的超豪华学生开发阵容！（羡慕国外的大学！我要羡慕地疯掉了TAT）
游戏简单易上手、全成就友好还有傻白甜的狼人老公吸粉无数！不管是不是福瑞控都不可错过的佳作❤

[h2]保安？只是我狼的绿帽奴^ ^[/h2]

游戏中最令人印象深刻的一定是门口那位和蔼可亲的保安
他隔着厚墙全然不知屋内发生了什么，颇有一种被灯下黑戴绿帽的苦主风范
不管是第一天满心欢喜地期待惊喜发生的星星眼
还是一步步陷入深度怀疑、内耗
再到开始诈唬主角，最后黑化掏出双管猎枪追杀主角
都为本该繁琐的小游戏带来了不一样的色彩
而射坏替身眼里难以掩盖的悲伤与疲惫更是让角色的塑造更为饱满
在剧情这一块把玩家拿捏得死死的www

[h2]人兽两隔，是世间最遥远的距离[/h2]

门口的保安就像是我最熟悉的陌生人，我们之间的距离仅有一墙之隔，原来他都知道...他的心中还是有我的...
久别一日，我知道他是多么渴望与我相见，从他 [b]粗大的双管猎枪[/b] 不难看出，我们之间的情谊是多么的深厚。
他像极了 [b]黑化的西园寺世界[/b] （日在校园女主）提刀向我奔来...

不过抱歉了，兄弟
我无法接受你 [b]炽烈的爱[/b]
就算得到 [b]我的身体[/b]
也无法得到 [b]我的心[/b]
你是 [b]碧桂园五星上将[/b]
而我是只 [b]付不起房租的狼[/b]
你拖着疲惫不堪的身体向我 [b]靠近[/b]
猛烈的射击却只会 [b]拉远[/b] 我们间的距离
我仅是想要一个温暖的 [b]拥抱[/b]
而并非是作为你倾 [b]泻火[/b] 力的玩具

再见了， [b]福瑞控大叔[/b]
我们 [b]人兽两隔[/b] ，这是世上最遥远的距离
我将要去往远方，只有那里才有狼自由奔跑的草甸

但愿故地重游，还能再听见你的声音/ᐠﹷ ‸ ﹷ ᐟ\ﾉ

[hr][/hr]
[quote]
[h3][b]⬇⬇⬇欢迎关注獣人控的游戏评测ฅ•̀∀•́ฅ

[table]
    [tr]
        [td]      欢迎关注 [url=https://store.steampowered.com/curator/41161293/] 獣人控的游戏鉴赏🐺随缘更新⚣      [/url][/td]
    [/tr]
    [tr]
        [td]      欢迎视奸 [url=https://space.bilibili.com/37124259] 百兽发布的频道😺 [/url][/td]
    [/tr]
    [tr]
        [td]      来看点小动物? [url=https://t.me/BaishouFeral]百兽 · 纯兽分享[/url][/td]
    [/tr]
    [tr]
        [td]      Steam区兽游互助群 [url=s.team]656379850[/url][/td]
    [/tr]
[/table]
[/b][/h3]
[/quote]
",76561198370695025,246,117,146,0,146,2025-03-01T18:14:34+00:00
steam,2795000,208863124,english,2025-11-10T05:27:34+00:00,2025-11-10T05:27:34+00:00,True,3,0,0,0.559930503368377686,,False,False,,Really love this game! i still cant believe its free. Not only i enjoy the gameplay but i also love how cute the artstyle is! Really recommended ✨,76561199224204096,0,2,122,0,122,2025-11-09T04:56:50+00:00
steam,2795000,216228863,english,2026-01-18T07:01:56+00:00,2026-01-18T07:01:56+00:00,True,5,0,0,0.558823525905609131,,False,False,,cute game! a little challenging to 100% but could just be a skill issue. really fun and silly,76561198325374856,69,9,226,89,226,2026-01-18T04:19:08+00:00
steam,2795000,216210473,english,2026-01-18T00:45:57+00:00,2026-01-23T04:12:07+00:00,True,5,0,0,0.558823525905609131,,False,False,,"A lot of fun- pretty short game that can be completed rather quickly, but there's replay value with completing achievements, or just going back to mess around and have fun. 
A nice, relaxing game to chill to.",76561198082130253,0,51,57,0,57,2025-12-12T07:00:53+00:00
steam,2795000,188775843,english,2025-02-26T06:09:22+00:00,2025-02-26T06:09:22+00:00,True,4,0,0,0.550714790821075439,,False,False,,"I saw this game played by the Game Grumps, I was pleasantly surprised to see it was free! It's a good quality game and a fun way to spend an hour or two. The art style is cute, the storyline was funny, and getting 100% in achievements was actually a pretty enjoyable experience!",76561198056180299,0,4,148,0,148,2025-02-26T05:57:15+00:00
steam,2795000,202882207,english,2025-08-25T22:24:52+00:00,2025-08-25T22:24:52+00:00,True,2,0,0,0.548872172832489014,,True,False,,"Played this game in one go, had to retry two or three levels to get ""no kills"" run, without trying to be fastest cleaner at the workplace. Game is pretty simple at the core but story is pretty fun.",76561198016246265,474,11,352,0,278,2025-08-26T23:37:50+00:00
steam,2795000,204040133,english,2025-09-10T20:31:34+00:00,2025-09-10T20:31:34+00:00,True,3,0,1,0.545454561710357666,,False,False,,This is such a cute and funny game. Love the cute little werewolf! Would 100% knap the employees again.,76561199595342079,0,4,144,0,144,2025-09-05T23:35:48+00:00
steam,2795000,203694459,english,2025-09-06T13:01:33+00:00,2025-09-06T13:01:33+00:00,True,4,0,0,0.545454561710357666,,False,False,,"The WereCleaner is a short, fun stealth-comedy game where you play as a werewolf janitor cleaning an office at night. Sneaking past employees, using quirky tools, and managing chaos is surprisingly satisfying. It’s hilarious, a bit chaotic, and perfect for a quick, entertaining session.",76561199845272805,86,19,240,0,240,2025-06-23T09:05:16+00:00
steam,2795000,203274650,english,2025-08-31T19:02:09+00:00,2025-08-31T19:02:09+00:00,True,3,0,0,0.545454561710357666,,False,False,,"it's a great short game and best of all, it is free! it runs very well and i don't remember encountering any bugs or glitches. It is probably one of the best free games on steam. I cannot recommend this enough!",76561199156768085,0,4,107,0,107,2024-09-15T03:45:13+00:00
steam,2795000,195328155,english,2025-05-21T05:02:50+00:00,2025-05-21T05:02:50+00:00,True,3,0,0,0.545454561710357666,,False,False,,"A unique and fun experience. Playing as a werewolf janitor brings a fresh twist to stealth gameplay. The art is charming, and the levels are creatively designed. It's a short but definitely [b]worth trying[/b], especially considering it's free.",76561199184908869,118,118,168,0,168,2025-05-21T04:54:30+00:00
steam,2795000,209902109,english,2025-11-23T04:10:44+00:00,2025-11-29T20:26:13+00:00,True,3,1,0,0.54356849193572998,,False,False,,"10/10
It was a fun game, a nice game. You can relax, you can do achievements anytime because they are not difficult.
You either massacre your way to the guard as the last man standing or you clean up without them knowing, like a ninja.",76561198258097598,352,20,94,0,94,2024-09-09T02:18:14+00:00
steam,2795000,196471063,english,2025-06-05T17:19:27+00:00,2025-06-05T17:19:27+00:00,True,4,0,0,0.54356849193572998,,False,False,,"very nice and short game. You can tell lots of effort and passion went into it.

Poor Kyle :(",76561198300894411,94,55,40,0,40,2025-06-05T17:16:59+00:00
steam,2795000,214201177,english,2025-12-26T01:19:43+00:00,2025-12-26T01:19:43+00:00,True,7,0,0,0.5413016676902771,,False,False,,"Fun gameplay, but very frustrating to not get caught and finish in time.",76561199179306542,0,7,152,0,152,2025-12-05T10:36:09+00:00
steam,2795000,198964608,english,2025-07-04T21:53:22+00:00,2025-07-04T21:53:22+00:00,True,3,0,2,0.53436809778213501,,False,False,,"Genuinely a precious lil game, very simple to 100% too with a fun story. An awesome top down stealth game with heart warming elements, aside from the mishaps of gore that is.",76561198042911767,620,56,189,0,189,2025-07-04T19:56:19+00:00
steam,2795000,201090280,english,2025-07-30T19:17:16+00:00,2025-07-30T19:17:16+00:00,True,5,0,0,0.532721996307373047,,False,False,,"Best game I have ever played. It is short, simple and easy to remember. 10/10 if I were to lose my game data I would not complain instead would play it from the beginning",76561199229714120,0,1,19,0,5,2025-07-30T19:18:34+00:00
steam,2795000,190849895,english,2025-03-22T01:20:59+00:00,2025-03-22T01:20:59+00:00,True,2,0,0,0.53125,,False,False,,"Fun time! Fun graphics and fun quick story, definitely worth the play through",76561199680553046,24,2,344,0,161,2025-04-02T20:43:25+00:00
steam,2795000,213921655,english,2025-12-22T15:28:47+00:00,2025-12-22T15:28:47+00:00,True,5,0,0,0.52813875675201416,,False,False,,Short and fun experience! I really liked the gameplay and the little story.,76561198299900429,32,2,84,0,36,2025-12-22T16:59:01+00:00
steam,2795000,193227365,english,2025-04-20T23:50:33+00:00,2025-04-20T23:50:33+00:00,True,3,0,0,0.527559041976928711,,False,False,,"Cute art style and a simple but fun story line. I managed to get all achievements in just under four hours and as a gamer that plays games mainly for the badges, this was a wonderful experience",76561199433727460,0,10,221,0,221,2025-04-20T03:16:32+00:00
steam,2795000,187671070,english,2025-02-11T01:43:58+00:00,2025-02-11T01:43:58+00:00,True,1,0,0,0.52702707052230835,,False,False,,"Absolutely wonderful! This game is way too fun. the animation is adorable, and the game play is smooth. 10/10 would howl again!",76561198029741280,435,12,78,0,78,2025-02-11T01:41:16+00:00
steam,2795000,188562578,english,2025-02-23T08:44:24+00:00,2025-02-24T04:30:20+00:00,True,2,0,0,0.525862038135528564,,True,False,,"A really fun and short game. (THAT'S FREE).

The trailer explains the premise pretty well, in practice is a good semi-casual time. I think if your somebody who previous enjoyed hotline Miami you might find something you like here too.
Also also this game isn't for kids imo, the deaths are gone for laughs but jebus they get graphic.

EDIT: ""5 stared the game's levels on steamdeck, works fine without any issue""

https://www.youtube.com/watch?v=G25YGv6RN48
What convince me to try the game sooner vs later was the developers presentation, has allot of heart put into this game and its shows. More so than the original Serial Cleaner might I add (different game, similar premise), imo .",76561198013278611,1242,110,131,0,131,2025-02-24T04:27:12+00:00
